n,data_inserimento,partito,valore
1091,2023-03-27,Fratelli d'Italia,30.0
1091,2023-03-27,Alleanza Verdi Sinistra,3.1
1091,2023-03-27,Lega,8.8
1091,2023-03-27,Movimento 5 Stelle,15.6
1091,2023-03-27,+Europa,2.4
1091,2023-03-27,Italia Viva,7.1
1091,2023-03-27,Altri,4.2
1090,2023-03-21,Partito Democratico,30.0
1090,2023-03-21,Forza Italia,22.0
1090,2023-03-21,Fratelli d'Italia,41.0
1090,2023-03-21,Lega,26.0
1090,2023-03-21,Movimento 5 Stelle,39.0
1090,2023-03-21,Azione,18.0
1090,2023-03-21,Italia Viva,14.0
1090,2023-03-21,Altri,0.0
1089,2023-03-21,Partito Democratico,20.4
1089,2023-03-21,Forza Italia,6.3
1089,2023-03-21,Fratelli d'Italia,30.3
1089,2023-03-21,Alleanza Verdi Sinistra,3.2
1089,2023-03-21,Lega,8.5
1089,2023-03-21,Movimento 5 Stelle,15.3
1089,2023-03-21,+Europa,2.5
1089,2023-03-21,Altri,4.1
1088,2023-03-20,Partito Democratico,18.0
1088,2023-03-20,Forza Italia,7.5
1088,2023-03-20,Fratelli d'Italia,29.5
1088,2023-03-20,Alleanza Verdi Sinistra,2.0
1088,2023-03-20,Lega,9.2
1088,2023-03-20,Movimento 5 Stelle,16.4
1088,2023-03-20,+Europa,2.3
1088,2023-03-20,Italia Viva,7.7
1088,2023-03-20,Altri,2.1
1087,2023-03-20,Partito Democratico,19.6
1087,2023-03-20,Forza Italia,7.2
1087,2023-03-20,Fratelli d'Italia,30.1
1087,2023-03-20,Alleanza Verdi Sinistra,3.0
1087,2023-03-20,Lega,8.8
1087,2023-03-20,Movimento 5 Stelle,15.8
1087,2023-03-20,+Europa,2.5
1087,2023-03-20,Italia Viva,7.2
1087,2023-03-20,Altri,4.1
1086,2023-03-20,Partito Democratico,19.0
1086,2023-03-20,Forza Italia,7.2
1086,2023-03-20,Fratelli d'Italia,30.3
1086,2023-03-20,Alleanza Verdi Sinistra,3.5
1086,2023-03-20,Lega,8.0
1086,2023-03-20,Movimento 5 Stelle,16.8
1086,2023-03-20,+Europa,2.0
1086,2023-03-20,Italia Viva,6.2
1086,2023-03-20,Altri,5.1
1085,2023-03-15,Partito Democratico,20.3
1085,2023-03-15,Forza Italia,6.5
1085,2023-03-15,Fratelli d'Italia,29.2
1085,2023-03-15,Alleanza Verdi Sinistra,2.6
1085,2023-03-15,Lega,9.4
1085,2023-03-15,Movimento 5 Stelle,15.0
1085,2023-03-15,+Europa,2.2
1085,2023-03-15,Azione,8.4
1085,2023-03-15,Altri,3.5
1083,2023-03-14,Partito Democratico,19.8
1083,2023-03-14,Forza Italia,6.4
1083,2023-03-14,Fratelli d'Italia,30.3
1083,2023-03-14,Alleanza Verdi Sinistra,3.2
1083,2023-03-14,Lega,8.8
1083,2023-03-14,Movimento 5 Stelle,16.1
1083,2023-03-14,+Europa,2.2
1083,2023-03-14,Altri,4.3
1082,2023-03-13,Partito Democratico,18.6
1082,2023-03-13,Forza Italia,7.4
1082,2023-03-13,Fratelli d'Italia,30.6
1082,2023-03-13,Alleanza Verdi Sinistra,2.8
1082,2023-03-13,Lega,8.9
1082,2023-03-13,Movimento 5 Stelle,16.0
1082,2023-03-13,+Europa,2.4
1082,2023-03-13,Italia Viva,7.4
1082,2023-03-13,Altri,4.1
1081,2023-03-07,Partito Democratico,19.0
1081,2023-03-07,Forza Italia,6.6
1081,2023-03-07,Fratelli d'Italia,30.7
1081,2023-03-07,Alleanza Verdi Sinistra,3.0
1081,2023-03-07,Lega,8.8
1081,2023-03-07,Movimento 5 Stelle,15.7
1081,2023-03-07,+Europa,2.1
1081,2023-03-07,Altri,4.5
1080,2023-03-06,Partito Democratico,18.0
1080,2023-03-06,Forza Italia,7.2
1080,2023-03-06,Fratelli d'Italia,29.2
1080,2023-03-06,Alleanza Verdi Sinistra,2.2
1080,2023-03-06,Lega,9.3
1080,2023-03-06,Movimento 5 Stelle,16.8
1080,2023-03-06,+Europa,2.3
1080,2023-03-06,Italia Viva,7.6
1080,2023-03-06,Altri,2.1
1079,2023-03-06,Partito Democratico,31.0
1079,2023-03-06,Forza Italia,24.0
1079,2023-03-06,Fratelli d'Italia,44.0
1079,2023-03-06,Lega,26.0
1079,2023-03-06,Movimento 5 Stelle,41.0
1079,2023-03-06,Azione,19.0
1079,2023-03-06,Italia Viva,14.0
1079,2023-03-06,Altri,0.0
1078,2023-03-06,Partito Democratico,18.0
1078,2023-03-06,Forza Italia,7.5
1078,2023-03-06,Fratelli d'Italia,30.7
1078,2023-03-06,Alleanza Verdi Sinistra,2.9
1078,2023-03-06,Lega,8.8
1078,2023-03-06,Movimento 5 Stelle,16.5
1078,2023-03-06,+Europa,2.6
1078,2023-03-06,Italia Viva,7.4
1078,2023-03-06,Altri,3.9
1077,2023-02-28,Partito Democratico,16.4
1077,2023-02-28,Forza Italia,6.4
1077,2023-02-28,Fratelli d'Italia,30.7
1077,2023-02-28,Alleanza Verdi Sinistra,3.8
1077,2023-02-28,Lega,8.7
1077,2023-02-28,Movimento 5 Stelle,17.0
1077,2023-02-28,+Europa,2.9
1077,2023-02-28,Azione,3.6
1077,2023-02-28,Italia Viva,3.6
1077,2023-02-28,Altri,6.2
1076,2023-02-27,Partito Democratico,16.6
1076,2023-02-27,Forza Italia,7.5
1076,2023-02-27,Fratelli d'Italia,28.5
1076,2023-02-27,Alleanza Verdi Sinistra,2.7
1076,2023-02-27,Lega,9.2
1076,2023-02-27,Movimento 5 Stelle,17.3
1076,2023-02-27,+Europa,2.7
1076,2023-02-27,Italia Viva,7.6
1076,2023-02-27,Altri,2.1
1075,2023-02-27,Partito Democratico,17.2
1075,2023-02-27,Forza Italia,7.7
1075,2023-02-27,Fratelli d'Italia,31.0
1075,2023-02-27,Alleanza Verdi Sinistra,3.2
1075,2023-02-27,Lega,9.1
1075,2023-02-27,Movimento 5 Stelle,16.8
1075,2023-02-27,+Europa,2.5
1075,2023-02-27,Azione,0.0
1075,2023-02-27,Italia Viva,7.2
1075,2023-02-27,Altri,5.3
1074,2023-02-27,Partito Democratico,17.0
1074,2023-02-27,Forza Italia,7.4
1074,2023-02-27,Fratelli d'Italia,31.0
1074,2023-02-27,Alleanza Verdi Sinistra,3.5
1074,2023-02-27,Lega,8.6
1074,2023-02-27,Movimento 5 Stelle,17.5
1074,2023-02-27,+Europa,2.0
1074,2023-02-27,Italia Viva,6.0
1074,2023-02-27,Altri,4.2
1073,2023-02-21,Partito Democratico,15.8
1073,2023-02-21,Forza Italia,6.2
1073,2023-02-21,Fratelli d'Italia,31.0
1073,2023-02-21,Alleanza Verdi Sinistra,3.4
1073,2023-02-21,Lega,9.3
1073,2023-02-21,Movimento 5 Stelle,17.0
1073,2023-02-21,+Europa,2.8
1073,2023-02-21,Altri,7.1
1072,2023-02-20,Partito Democratico,16.8
1072,2023-02-20,Forza Italia,7.5
1072,2023-02-20,Fratelli d'Italia,28.7
1072,2023-02-20,Alleanza Verdi Sinistra,2.8
1072,2023-02-20,Lega,8.9
1072,2023-02-20,Movimento 5 Stelle,17.2
1072,2023-02-20,+Europa,2.5
1072,2023-02-20,Italia Viva,7.9
1072,2023-02-20,Altri,2.2
1071,2023-02-20,Partito Democratico,16.7
1071,2023-02-20,Forza Italia,7.8
1071,2023-02-20,Fratelli d'Italia,31.1
1071,2023-02-20,Alleanza Verdi Sinistra,3.1
1071,2023-02-20,Lega,9.2
1071,2023-02-20,Movimento 5 Stelle,17.0
1071,2023-02-20,+Europa,2.4
1071,2023-02-20,Azione,0.0
1071,2023-02-20,Italia Viva,7.4
1071,2023-02-20,Altri,5.3
1070,2023-02-15,Partito Democratico,15.1
1070,2023-02-15,Forza Italia,6.1
1070,2023-02-15,Fratelli d'Italia,31.0
1070,2023-02-15,Alleanza Verdi Sinistra,3.6
1070,2023-02-15,Lega,8.9
1070,2023-02-15,Movimento 5 Stelle,17.7
1070,2023-02-15,+Europa,2.8
1070,2023-02-15,Altri,5.3
1069,2023-02-14,Partito Democratico,17.1
1069,2023-02-14,Forza Italia,8.0
1069,2023-02-14,Fratelli d'Italia,30.6
1069,2023-02-14,Alleanza Verdi Sinistra,3.3
1069,2023-02-14,Lega,9.2
1069,2023-02-14,Movimento 5 Stelle,16.7
1069,2023-02-14,+Europa,2.5
1069,2023-02-14,Altri,5.2
1068,2023-02-13,Partito Democratico,16.5
1068,2023-02-13,Forza Italia,7.1
1068,2023-02-13,Fratelli d'Italia,28.7
1068,2023-02-13,Alleanza Verdi Sinistra,3.0
1068,2023-02-13,Lega,8.7
1068,2023-02-13,Movimento 5 Stelle,17.6
1068,2023-02-13,+Europa,2.8
1068,2023-02-13,Italia Viva,8.3
1068,2023-02-13,Altri,2.1
1067,2023-02-07,Partito Democratico,14.8
1067,2023-02-07,Forza Italia,6.4
1067,2023-02-07,Fratelli d'Italia,30.6
1067,2023-02-07,Alleanza Verdi Sinistra,3.5
1067,2023-02-07,Lega,8.7
1067,2023-02-07,Movimento 5 Stelle,17.5
1067,2023-02-07,+Europa,3.0
1067,2023-02-07,Azione,4.1
1067,2023-02-07,Italia Viva,4.0
1067,2023-02-07,Altri,5.4
1066,2023-02-06,Partito Democratico,16.5
1066,2023-02-06,Forza Italia,7.0
1066,2023-02-06,Fratelli d'Italia,28.5
1066,2023-02-06,Alleanza Verdi Sinistra,2.9
1066,2023-02-06,Lega,8.6
1066,2023-02-06,Movimento 5 Stelle,17.9
1066,2023-02-06,+Europa,2.6
1066,2023-02-06,Italia Viva,8.3
1066,2023-02-06,Altri,2.2
1065,2023-01-31,Partito Democratico,14.2
1065,2023-01-31,Forza Italia,6.8
1065,2023-01-31,Fratelli d'Italia,30.4
1065,2023-01-31,Alleanza Verdi Sinistra,3.6
1065,2023-01-31,Lega,9.0
1065,2023-01-31,Movimento 5 Stelle,17.8
1065,2023-01-31,+Europa,3.2
1065,2023-01-31,Azione,4.1
1065,2023-01-31,Italia Viva,4.1
1065,2023-01-31,Altri,4.8
1064,2023-01-30,Partito Democratico,16.6
1064,2023-01-30,Forza Italia,7.4
1064,2023-01-30,Fratelli d'Italia,28.6
1064,2023-01-30,Alleanza Verdi Sinistra,2.8
1064,2023-01-30,Lega,8.4
1064,2023-01-30,Movimento 5 Stelle,17.6
1064,2023-01-30,+Europa,2.5
1064,2023-01-30,Azione,8.1
1064,2023-01-30,Altri,5.0
1063,2023-01-26,Partito Democratico,17.2
1063,2023-01-26,Forza Italia,7.6
1063,2023-01-26,Fratelli d'Italia,29.1
1063,2023-01-26,Alleanza Verdi Sinistra,2.6
1063,2023-01-26,Lega,8.5
1063,2023-01-26,Movimento 5 Stelle,17.0
1063,2023-01-26,+Europa,2.4
1063,2023-01-26,Italia Viva,8.6
1063,2023-01-26,Altri,6.4
1062,2023-01-25,Forza Italia,6.8
1062,2023-01-25,Fratelli d'Italia,30.5
1062,2023-01-25,Alleanza Verdi Sinistra,4.1
1062,2023-01-25,Lega,8.3
1062,2023-01-25,Movimento 5 Stelle,18.2
1062,2023-01-25,+Europa,2.0
1062,2023-01-25,Azione,7.1
1062,2023-01-25,Altri,5.5
1061,2023-01-24,Partito Democratico,14.0
1061,2023-01-24,Forza Italia,6.6
1061,2023-01-24,Fratelli d'Italia,30.8
1061,2023-01-24,Alleanza Verdi Sinistra,3.8
1061,2023-01-24,Lega,8.5
1061,2023-01-24,Movimento 5 Stelle,17.4
1061,2023-01-24,+Europa,3.1
1061,2023-01-24,Azione,4.1
1061,2023-01-24,Italia Viva,4.1
1061,2023-01-24,Altri,4.8
1060,2023-01-23,Partito Democratico,16.4
1060,2023-01-23,Forza Italia,7.2
1060,2023-01-23,Fratelli d'Italia,29.1
1060,2023-01-23,Alleanza Verdi Sinistra,3.0
1060,2023-01-23,Lega,8.4
1060,2023-01-23,Movimento 5 Stelle,17.3
1060,2023-01-23,+Europa,2.6
1060,2023-01-23,Italia Viva,8.1
1060,2023-01-23,Altri,5.4
1059,2023-01-23,Partito Democratico,15.5
1059,2023-01-23,Forza Italia,7.7
1059,2023-01-23,Fratelli d'Italia,31.0
1059,2023-01-23,Alleanza Verdi Sinistra,3.2
1059,2023-01-23,Lega,9.0
1059,2023-01-23,Movimento 5 Stelle,17.4
1059,2023-01-23,+Europa,2.6
1059,2023-01-23,Azione,7.8
1059,2023-01-23,Altri,5.8
1058,2023-01-17,Partito Democratico,14.2
1058,2023-01-17,Forza Italia,6.4
1058,2023-01-17,Fratelli d'Italia,31.3
1058,2023-01-17,Alleanza Verdi Sinistra,3.7
1058,2023-01-17,Lega,8.3
1058,2023-01-17,Movimento 5 Stelle,17.6
1058,2023-01-17,+Europa,3.0
1058,2023-01-17,Azione,3.9
1058,2023-01-17,Italia Viva,3.9
1058,2023-01-17,Altri,4.9
1057,2023-01-16,Partito Democratico,16.3
1057,2023-01-16,Forza Italia,7.1
1057,2023-01-16,Fratelli d'Italia,28.8
1057,2023-01-16,Alleanza Verdi Sinistra,3.2
1057,2023-01-16,Lega,8.6
1057,2023-01-16,Movimento 5 Stelle,17.5
1057,2023-01-16,+Europa,2.5
1057,2023-01-16,Italia Viva,8.0
1057,2023-01-16,Altri,4.9
1056,2023-01-16,Partito Democratico,15.2
1056,2023-01-16,Forza Italia,7.6
1056,2023-01-16,Fratelli d'Italia,31.0
1056,2023-01-16,Alleanza Verdi Sinistra,3.5
1056,2023-01-16,Lega,9.0
1056,2023-01-16,Movimento 5 Stelle,17.6
1056,2023-01-16,+Europa,2.5
1056,2023-01-16,Italia Viva,7.6
1056,2023-01-16,Altri,4.2
1055,2023-01-16,Partito Democratico,16.7
1055,2023-01-16,Forza Italia,7.0
1055,2023-01-16,Fratelli d'Italia,28.2
1055,2023-01-16,Alleanza Verdi Sinistra,1.9
1055,2023-01-16,Lega,9.0
1055,2023-01-16,Movimento 5 Stelle,17.5
1055,2023-01-16,+Europa,2.5
1055,2023-01-16,Azione,8.3
1055,2023-01-16,Altri,4.8
1054,2023-01-10,Partito Democratico,14.0
1054,2023-01-10,Forza Italia,6.9
1054,2023-01-10,Fratelli d'Italia,31.3
1054,2023-01-10,Alleanza Verdi Sinistra,3.7
1054,2023-01-10,Lega,8.5
1054,2023-01-10,Movimento 5 Stelle,17.7
1054,2023-01-10,+Europa,3.0
1054,2023-01-10,Italia Viva,7.5
1054,2023-01-10,Altri,2.5
1053,2022-12-30,Partito Democratico,16.3
1053,2022-12-30,Forza Italia,7.1
1053,2022-12-30,Fratelli d'Italia,28.8
1053,2022-12-30,Alleanza Verdi Sinistra,3.2
1053,2022-12-30,Lega,8.6
1053,2022-12-30,Movimento 5 Stelle,17.5
1053,2022-12-30,+Europa,2.5
1053,2022-12-30,Azione,8.0
1053,2022-12-30,Altri,4.9
1052,2022-12-27,Partito Democratico,16.4
1052,2022-12-27,Forza Italia,6.9
1052,2022-12-27,Fratelli d'Italia,28.7
1052,2022-12-27,Alleanza Verdi Sinistra,3.2
1052,2022-12-27,Lega,8.5
1052,2022-12-27,Movimento 5 Stelle,17.6
1052,2022-12-27,+Europa,2.5
1052,2022-12-27,Italia Viva,8.2
1052,2022-12-27,Altri,4.6
1051,2022-12-20,Partito Democratico,14.7
1051,2022-12-20,Forza Italia,6.1
1051,2022-12-20,Fratelli d'Italia,30.6
1051,2022-12-20,Alleanza Verdi Sinistra,4.0
1051,2022-12-20,Lega,9.0
1051,2022-12-20,Movimento 5 Stelle,17.4
1051,2022-12-20,+Europa,2.8
1051,2022-12-20,Azione,3.9
1051,2022-12-20,Italia Viva,3.9
1051,2022-12-20,Altri,6.0
1050,2022-12-19,Partito Democratico,16.8
1050,2022-12-19,Forza Italia,7.0
1050,2022-12-19,Fratelli d'Italia,28.7
1050,2022-12-19,Alleanza Verdi Sinistra,3.3
1050,2022-12-19,Lega,8.1
1050,2022-12-19,Movimento 5 Stelle,17.6
1050,2022-12-19,+Europa,2.4
1050,2022-12-19,Italia Viva,8.3
1050,2022-12-19,Altri,4.0
1049,2022-12-19,Partito Democratico,15.7
1049,2022-12-19,Forza Italia,7.4
1049,2022-12-19,Fratelli d'Italia,30.8
1049,2022-12-19,Alleanza Verdi Sinistra,3.4
1049,2022-12-19,Lega,8.8
1049,2022-12-19,Movimento 5 Stelle,17.5
1049,2022-12-19,+Europa,2.6
1049,2022-12-19,Azione,0.0
1049,2022-12-19,Italia Viva,7.5
1049,2022-12-19,Altri,4.4
1048,2022-12-17,Partito Democratico,16.5
1048,2022-12-17,Forza Italia,7.0
1048,2022-12-17,Fratelli d'Italia,29.1
1048,2022-12-17,Alleanza Verdi Sinistra,3.8
1048,2022-12-17,Lega,8.2
1048,2022-12-17,Movimento 5 Stelle,17.2
1048,2022-12-17,+Europa,2.5
1048,2022-12-17,Italia Viva,8.1
1048,2022-12-17,Altri,5.3
1047,2022-12-16,Partito Democratico,15.8
1047,2022-12-16,Forza Italia,7.8
1047,2022-12-16,Fratelli d'Italia,28.6
1047,2022-12-16,Alleanza Verdi Sinistra,2.6
1047,2022-12-16,Lega,9.7
1047,2022-12-16,Movimento 5 Stelle,17.2
1047,2022-12-16,+Europa,2.4
1047,2022-12-16,Italia Viva,8.5
1047,2022-12-16,Altri,6.3
1046,2022-12-13,Partito Democratico,15.1
1046,2022-12-13,Forza Italia,6.0
1046,2022-12-13,Fratelli d'Italia,30.8
1046,2022-12-13,Alleanza Verdi Sinistra,4.1
1046,2022-12-13,Lega,8.5
1046,2022-12-13,Movimento 5 Stelle,17.1
1046,2022-12-13,+Europa,2.7
1046,2022-12-13,Azione,4.0
1046,2022-12-13,Italia Viva,4.0
1046,2022-12-13,Altri,6.1
1045,2022-12-12,Partito Democratico,16.8
1045,2022-12-12,Forza Italia,6.9
1045,2022-12-12,Fratelli d'Italia,28.5
1045,2022-12-12,Alleanza Verdi Sinistra,3.5
1045,2022-12-12,Lega,8.3
1045,2022-12-12,Movimento 5 Stelle,17.3
1045,2022-12-12,+Europa,2.5
1045,2022-12-12,Italia Viva,8.3
1045,2022-12-12,Altri,5.4
1044,2022-12-12,Partito Democratico,16.4
1044,2022-12-12,Forza Italia,7.3
1044,2022-12-12,Fratelli d'Italia,30.5
1044,2022-12-12,Alleanza Verdi Sinistra,3.5
1044,2022-12-12,Lega,8.7
1044,2022-12-12,Movimento 5 Stelle,17.3
1044,2022-12-12,+Europa,2.5
1044,2022-12-12,Azione,0.0
1044,2022-12-12,Italia Viva,7.6
1044,2022-12-12,Altri,4.4
1043,2022-12-06,Partito Democratico,15.4
1043,2022-12-06,Forza Italia,6.1
1043,2022-12-06,Fratelli d'Italia,30.8
1043,2022-12-06,Alleanza Verdi Sinistra,4.0
1043,2022-12-06,Lega,8.1
1043,2022-12-06,Movimento 5 Stelle,16.6
1043,2022-12-06,+Europa,3.0
1043,2022-12-06,Altri,6.1
1042,2022-12-05,Partito Democratico,16.8
1042,2022-12-05,Forza Italia,6.7
1042,2022-12-05,Fratelli d'Italia,28.6
1042,2022-12-05,Alleanza Verdi Sinistra,3.4
1042,2022-12-05,Lega,8.2
1042,2022-12-05,Movimento 5 Stelle,17.5
1042,2022-12-05,+Europa,2.5
1042,2022-12-05,Italia Viva,8.4
1042,2022-12-05,Altri,4.9
1041,2022-12-05,Partito Democratico,16.6
1041,2022-12-05,Forza Italia,7.3
1041,2022-12-05,Fratelli d'Italia,30.4
1041,2022-12-05,Alleanza Verdi Sinistra,3.3
1041,2022-12-05,Lega,8.5
1041,2022-12-05,Movimento 5 Stelle,17.4
1041,2022-12-05,+Europa,2.5
1041,2022-12-05,Azione,7.5
1041,2022-12-05,Italia Viva,7.5
1041,2022-12-05,Altri,4.6
1040,2022-11-29,Partito Democratico,15.8
1040,2022-11-29,Forza Italia,6.5
1040,2022-11-29,Fratelli d'Italia,30.3
1040,2022-11-29,Alleanza Verdi Sinistra,4.3
1040,2022-11-29,Lega,7.8
1040,2022-11-29,Movimento 5 Stelle,16.9
1040,2022-11-29,+Europa,2.8
1040,2022-11-29,Azione,4.1
1040,2022-11-29,Italia Viva,4.0
1040,2022-11-29,Altri,3.7
1039,2022-11-28,Partito Democratico,17.0
1039,2022-11-28,Forza Italia,6.9
1039,2022-11-28,Fratelli d'Italia,28.7
1039,2022-11-28,Alleanza Verdi Sinistra,3.3
1039,2022-11-28,Lega,8.0
1039,2022-11-28,Movimento 5 Stelle,17.1
1039,2022-11-28,+Europa,2.6
1039,2022-11-28,Italia Viva,8.4
1039,2022-11-28,Altri,4.0
1038,2022-11-28,Partito Democratico,16.4
1038,2022-11-28,Forza Italia,7.2
1038,2022-11-28,Fratelli d'Italia,30.3
1038,2022-11-28,Alleanza Verdi Sinistra,3.3
1038,2022-11-28,Lega,8.4
1038,2022-11-28,Movimento 5 Stelle,17.6
1038,2022-11-28,+Europa,2.6
1038,2022-11-28,Azione,7.6
1038,2022-11-28,Altri,4.8
1037,2022-11-28,Forza Italia,6.8
1037,2022-11-28,Fratelli d'Italia,31.4
1037,2022-11-28,Alleanza Verdi Sinistra,4.2
1037,2022-11-28,Lega,7.3
1037,2022-11-28,Movimento 5 Stelle,17.5
1037,2022-11-28,+Europa,2.1
1037,2022-11-28,Azione,6.8
1037,2022-11-28,Altri,3.1
1036,2022-11-28,Partito Democratico,16.7
1036,2022-11-28,Forza Italia,7.5
1036,2022-11-28,Fratelli d'Italia,28.4
1036,2022-11-28,Alleanza Verdi Sinistra,3.7
1036,2022-11-28,Lega,8.5
1036,2022-11-28,Movimento 5 Stelle,17.2
1036,2022-11-28,+Europa,2.6
1036,2022-11-28,Italia Viva,7.9
1036,2022-11-28,Altri,5.8
1035,2022-11-22,Partito Democratico,16.2
1035,2022-11-22,Forza Italia,6.4
1035,2022-11-22,Fratelli d'Italia,30.4
1035,2022-11-22,Alleanza Verdi Sinistra,4.0
1035,2022-11-22,Lega,7.6
1035,2022-11-22,Movimento 5 Stelle,16.9
1035,2022-11-22,+Europa,3.0
1035,2022-11-22,Azione,4.0
1035,2022-11-22,Italia Viva,3.9
1035,2022-11-22,Altri,6.1
1034,2022-11-21,Partito Democratico,17.0
1034,2022-11-21,Forza Italia,6.6
1034,2022-11-21,Fratelli d'Italia,28.8
1034,2022-11-21,Alleanza Verdi Sinistra,3.5
1034,2022-11-21,Lega,8.2
1034,2022-11-21,Movimento 5 Stelle,16.6
1034,2022-11-21,+Europa,2.7
1034,2022-11-21,Azione,0.0
1034,2022-11-21,Italia Viva,4.2
1034,2022-11-21,Altri,4.0
1033,2022-11-21,Partito Democratico,16.4
1033,2022-11-21,Forza Italia,7.2
1033,2022-11-21,Fratelli d'Italia,30.1
1033,2022-11-21,Alleanza Verdi Sinistra,3.4
1033,2022-11-21,Lega,8.5
1033,2022-11-21,Movimento 5 Stelle,17.4
1033,2022-11-21,Italia Viva,7.7
1033,2022-11-21,Altri,4.9
1032,2022-11-15,Partito Democratico,16.0
1032,2022-11-15,Forza Italia,6.8
1032,2022-11-15,Fratelli d'Italia,30.1
1032,2022-11-15,Alleanza Verdi Sinistra,3.8
1032,2022-11-15,Lega,8.1
1032,2022-11-15,Movimento 5 Stelle,17.0
1032,2022-11-15,+Europa,2.9
1032,2022-11-15,Altri,6.0
1031,2022-11-14,Partito Democratico,17.4
1031,2022-11-14,Forza Italia,6.6
1031,2022-11-14,Fratelli d'Italia,28.4
1031,2022-11-14,Alleanza Verdi Sinistra,3.6
1031,2022-11-14,Lega,8.3
1031,2022-11-14,Movimento 5 Stelle,16.5
1031,2022-11-14,+Europa,2.5
1031,2022-11-14,Azione,0.0
1031,2022-11-14,Italia Viva,4.2
1031,2022-11-14,Altri,2.9
1030,2022-11-14,Partito Democratico,16.9
1030,2022-11-14,Forza Italia,7.0
1030,2022-11-14,Fratelli d'Italia,29.4
1030,2022-11-14,Alleanza Verdi Sinistra,3.5
1030,2022-11-14,Lega,8.4
1030,2022-11-14,Movimento 5 Stelle,17.1
1030,2022-11-14,+Europa,2.5
1030,2022-11-14,Azione,7.7
1030,2022-11-14,Italia Viva,7.7
1030,2022-11-14,Altri,5.5
1029,2022-11-08,Partito Democratico,16.0
1029,2022-11-08,Forza Italia,6.3
1029,2022-11-08,Fratelli d'Italia,29.4
1029,2022-11-08,Alleanza Verdi Sinistra,4.0
1029,2022-11-08,Lega,7.7
1029,2022-11-08,Movimento 5 Stelle,16.8
1029,2022-11-08,+Europa,2.7
1029,2022-11-08,Azione,4.2
1029,2022-11-08,Italia Viva,4.2
1029,2022-11-08,Altri,7.1
1028,2022-11-07,Partito Democratico,17.4
1028,2022-11-07,Forza Italia,6.8
1028,2022-11-07,Fratelli d'Italia,28.2
1028,2022-11-07,Alleanza Verdi Sinistra,3.7
1028,2022-11-07,Lega,8.6
1028,2022-11-07,Movimento 5 Stelle,16.5
1028,2022-11-07,+Europa,2.7
1028,2022-11-07,Altri,4.3
1027,2022-11-07,Partito Democratico,17.1
1027,2022-11-07,Forza Italia,7.0
1027,2022-11-07,Fratelli d'Italia,29.0
1027,2022-11-07,Alleanza Verdi Sinistra,3.6
1027,2022-11-07,Lega,8.3
1027,2022-11-07,Movimento 5 Stelle,16.9
1027,2022-11-07,+Europa,2.7
1027,2022-11-07,Azione,0.0
1027,2022-11-07,Italia Viva,7.8
1027,2022-11-07,Altri,5.6
1026,2022-11-02,Partito Democratico,16.3
1026,2022-11-02,Forza Italia,6.5
1026,2022-11-02,Fratelli d'Italia,29.1
1026,2022-11-02,Alleanza Verdi Sinistra,4.1
1026,2022-11-02,Lega,7.9
1026,2022-11-02,Movimento 5 Stelle,16.3
1026,2022-11-02,+Europa,3.0
1026,2022-11-02,Azione,4.3
1026,2022-11-02,Italia Viva,4.3
1026,2022-11-02,Altri,4.3
1025,2022-10-31,Partito Democratico,17.8
1025,2022-10-31,Forza Italia,6.8
1025,2022-10-31,Fratelli d'Italia,28.1
1025,2022-10-31,Alleanza Verdi Sinistra,3.5
1025,2022-10-31,Lega,8.4
1025,2022-10-31,Movimento 5 Stelle,16.6
1025,2022-10-31,+Europa,2.7
1025,2022-10-31,Altri,6.5
1024,2022-10-31,Partito Democratico,17.2
1024,2022-10-31,Forza Italia,7.4
1024,2022-10-31,Fratelli d'Italia,28.1
1024,2022-10-31,Alleanza Verdi Sinistra,3.7
1024,2022-10-31,Lega,8.5
1024,2022-10-31,Movimento 5 Stelle,16.8
1024,2022-10-31,+Europa,2.6
1024,2022-10-31,Azione,7.9
1024,2022-10-31,Altri,5.9
1023,2022-10-31,Partito Democratico,18.8
1023,2022-10-31,Forza Italia,6.1
1023,2022-10-31,Fratelli d'Italia,29.8
1023,2022-10-31,Alleanza Verdi Sinistra,3.7
1023,2022-10-31,Lega,8.0
1023,2022-10-31,Movimento 5 Stelle,16.0
1023,2022-10-31,+Europa,2.9
1023,2022-10-31,Italia Viva,7.1
1023,2022-10-31,Altri,5.5
1022,2022-10-25,Partito Democratico,17.0
1022,2022-10-25,Forza Italia,6.2
1022,2022-10-25,Fratelli d'Italia,28.3
1022,2022-10-25,Alleanza Verdi Sinistra,4.1
1022,2022-10-25,Lega,8.6
1022,2022-10-25,Movimento 5 Stelle,16.4
1022,2022-10-25,+Europa,3.1
1022,2022-10-25,Azione,4.2
1022,2022-10-25,Italia Viva,4.2
1022,2022-10-25,Altri,6.8
1021,2022-10-24,Partito Democratico,17.8
1021,2022-10-24,Forza Italia,7.0
1021,2022-10-24,Fratelli d'Italia,27.6
1021,2022-10-24,Alleanza Verdi Sinistra,3.7
1021,2022-10-24,Lega,8.7
1021,2022-10-24,Movimento 5 Stelle,16.3
1021,2022-10-24,+Europa,2.9
1021,2022-10-24,Azione,8.2
1021,2022-10-24,Altri,6.7
1020,2022-10-24,Partito Democratico,17.5
1020,2022-10-24,Forza Italia,7.6
1020,2022-10-24,Fratelli d'Italia,28.0
